serie1_id,serie2_id,puntuacionSimilitud,algoritmo,fechaCalculada
ser_1806,ser_2771,0.73,collaborative,2025-01-23
ser_1806,ser_2936,0.88,collaborative,2024-10-26
ser_1807,ser_2066,0.41,jaccard,2025-02-04
ser_1808,ser_1293,0.55,manual,2024-12-10
ser_1808,ser_0203,0.91,jaccard,2024-01-02
ser_1809,ser_1390,0.9,manual,2024-06-14
ser_1809,ser_0064,0.46,jaccard,2024-09-23
ser_1810,ser_2236,0.47,manual,2024-07-15
ser_1811,ser_0920,0.85,cosine,2024-03-21
ser_1812,ser_0215,0.85,cosine,2025-03-07
ser_1813,ser_0659,0.49,cosine,2025-02-12
ser_1813,ser_2116,0.69,manual,2024-07-22
ser_1813,ser_2749,0.59,jaccard,2024-12-11
ser_1814,ser_2318,0.81,jaccard,2025-01-05
ser_1814,ser_0273,0.61,collaborative,2025-04-24
ser_1814,ser_2214,0.49,manual,2024-02-06
ser_1815,ser_1460,0.82,collaborative,2024-08-29
ser_1816,ser_0969,0.72,cosine,2025-01-29
ser_1817,ser_2372,0.63,cosine,2024-06-02
ser_1817,ser_1847,0.51,cosine,2024-10-11
ser_1818,ser_0955,0.73,cosine,2024-04-02
ser_1818,ser_1175,0.76,collaborative,2024-02-03
ser_1818,ser_2272,0.67,manual,2024-02-23
ser_1819,ser_1244,0.5,manual,2024-09-29
ser_1819,ser_0203,0.51,collaborative,2024-02-02
ser_1820,ser_2799,0.87,manual,2025-04-26
ser_1820,ser_1486,0.9,manual,2024-09-05
ser_1820,ser_1423,0.57,manual,2025-03-13
ser_1821,ser_1553,0.54,collaborative,2024-07-12
ser_1821,ser_1767,0.49,collaborative,2024-08-19
ser_1822,ser_0711,0.8,manual,2024-01-09
ser_1823,ser_0281,0.47,cosine,2024-10-30
ser_1824,ser_2333,0.75,cosine,2024-11-21
ser_1825,ser_1470,0.8,jaccard,2024-04-14
ser_1826,ser_1155,0.86,cosine,2024-08-07
ser_1826,ser_1622,0.44,collaborative,2024-05-30
ser_1826,ser_0470,0.86,collaborative,2024-02-03
ser_1827,ser_2778,0.55,jaccard,2024-06-03
ser_1827,ser_0931,0.52,manual,2025-04-16
ser_1827,ser_1991,0.73,collaborative,2024-01-28
ser_1828,ser_2577,0.46,cosine,2025-04-02
ser_1828,ser_1460,0.42,cosine,2024-09-27
ser_1829,ser_1191,0.84,cosine,2024-06-22
ser_1829,ser_1077,0.49,jaccard,2024-01-12
ser_1829,ser_0904,0.93,cosine,2025-01-24
ser_1830,ser_0736,0.58,manual,2024-09-17
ser_1830,ser_2231,0.63,jaccard,2024-05-22
ser_1831,ser_0696,0.48,manual,2025-04-12
ser_1831,ser_2709,0.88,jaccard,2024-04-19
ser_1832,ser_2838,0.76,jaccard,2025-01-10
ser_1832,ser_2822,0.88,jaccard,2024-01-03
ser_1833,ser_1058,0.91,collaborative,2025-03-29
ser_1834,ser_0796,0.49,collaborative,2024-04-21
ser_1834,ser_2622,0.76,jaccard,2025-04-03
ser_1835,ser_1362,0.85,manual,2024-12-15
ser_1836,ser_2664,0.4,jaccard,2024-01-20
ser_1837,ser_2482,0.76,manual,2024-02-20
ser_1837,ser_2349,0.6,manual,2024-01-11
ser_1837,ser_2945,0.85,collaborative,2024-05-22
ser_1838,ser_1627,0.51,collaborative,2024-09-04
ser_1838,ser_1420,0.86,manual,2024-03-13
ser_1838,ser_2040,0.46,cosine,2024-03-08
ser_1839,ser_0414,0.41,jaccard,2025-03-12
ser_1839,ser_2682,0.93,collaborative,2024-09-21
ser_1839,ser_0637,0.64,collaborative,2025-04-10
ser_1840,ser_2235,0.9,collaborative,2024-02-18
ser_1841,ser_1528,0.71,jaccard,2024-11-14
ser_1842,ser_0790,0.77,cosine,2024-02-17
ser_1843,ser_2349,0.66,manual,2024-03-27
ser_1843,ser_1560,0.67,manual,2025-03-21
ser_1844,ser_0491,0.76,cosine,2024-11-30
ser_1845,ser_0160,0.83,cosine,2024-05-15
ser_1846,ser_1378,0.52,manual,2024-05-03
ser_1846,ser_1802,0.76,manual,2024-01-24
ser_1846,ser_2248,0.42,manual,2024-08-03
ser_1847,ser_0078,0.94,cosine,2024-01-22
ser_1848,ser_1641,0.58,jaccard,2024-05-27
ser_1849,ser_0006,0.65,jaccard,2024-08-24
ser_1849,ser_2536,0.77,collaborative,2024-07-29
ser_1849,ser_0091,0.5,manual,2025-01-10
ser_1850,ser_0170,0.67,cosine,2025-01-28
ser_1851,ser_2026,0.67,cosine,2024-07-05
ser_1851,ser_1711,0.87,cosine,2024-01-25
ser_1852,ser_2033,0.76,cosine,2024-06-02
ser_1852,ser_1046,0.84,collaborative,2024-08-23
ser_1852,ser_2279,0.47,cosine,2024-01-02
ser_1853,ser_1794,0.66,collaborative,2024-01-12
ser_1854,ser_0016,0.74,manual,2025-04-18
ser_1854,ser_0554,0.47,collaborative,2024-12-13
ser_1855,ser_1602,0.77,jaccard,2025-03-18
ser_1855,ser_0398,0.84,cosine,2025-04-07
ser_1855,ser_0962,0.78,manual,2024-03-31
ser_1856,ser_1352,0.78,manual,2024-06-12
ser_1857,ser_1501,0.46,cosine,2024-06-17
ser_1858,ser_0879,0.41,jaccard,2024-01-29
ser_1859,ser_0691,0.62,cosine,2024-07-12
ser_1859,ser_1477,0.49,collaborative,2025-04-03
ser_1859,ser_2783,0.66,manual,2024-12-25
ser_1860,ser_1816,0.86,cosine,2024-02-01
ser_1861,ser_2624,0.68,jaccard,2024-05-16
ser_1862,ser_2327,0.74,collaborative,2024-09-11
ser_1863,ser_2611,0.89,cosine,2024-06-10
ser_1864,ser_1819,0.47,jaccard,2025-02-08
ser_1864,ser_1968,0.63,cosine,2025-03-13
ser_1864,ser_1520,0.44,cosine,2024-12-21
ser_1865,ser_1576,0.45,manual,2024-03-14
ser_1865,ser_2271,0.88,cosine,2024-06-26
ser_1866,ser_1343,0.91,collaborative,2024-09-27
ser_1866,ser_1845,0.61,collaborative,2024-09-26
ser_1867,ser_0086,0.78,manual,2024-08-28
ser_1867,ser_2615,0.44,jaccard,2024-01-25
ser_1868,ser_1024,0.57,collaborative,2025-03-02
ser_1869,ser_2075,0.41,jaccard,2024-10-14
ser_1869,ser_2751,0.55,cosine,2024-10-21
ser_1869,ser_0306,0.53,collaborative,2024-07-04
ser_1870,ser_2741,0.86,jaccard,2024-11-05
ser_1871,ser_0427,0.69,collaborative,2024-05-01
ser_1871,ser_1835,0.64,manual,2024-09-04
ser_1871,ser_1629,0.57,jaccard,2024-11-11
ser_1872,ser_2134,0.66,collaborative,2024-01-07
ser_1872,ser_0375,0.45,jaccard,2024-03-22
ser_1873,ser_0952,0.79,manual,2024-12-21
ser_1874,ser_0684,0.75,jaccard,2024-05-07
ser_1875,ser_2438,0.42,cosine,2024-09-29
ser_1876,ser_1672,0.85,manual,2025-02-20
ser_1877,ser_2496,0.42,cosine,2024-01-01
ser_1877,ser_0895,0.68,jaccard,2024-03-29
ser_1878,ser_2738,0.65,jaccard,2024-08-17
ser_1878,ser_0001,0.75,cosine,2025-04-11
ser_1878,ser_0581,0.59,jaccard,2024-11-10
ser_1879,ser_2699,0.49,cosine,2024-05-03
ser_1879,ser_1503,0.5,jaccard,2024-10-21
ser_1879,ser_0605,0.72,cosine,2024-01-23
ser_1880,ser_2592,0.43,jaccard,2024-12-23
ser_1880,ser_0622,0.9,collaborative,2024-07-18
ser_1881,ser_0393,0.74,manual,2025-03-09
ser_1882,ser_0202,0.57,manual,2024-01-05
ser_1883,ser_1925,0.83,cosine,2024-04-11
ser_1884,ser_1629,0.9,collaborative,2025-04-20
ser_1884,ser_0618,0.75,manual,2024-04-09
ser_1885,ser_2538,0.49,manual,2024-05-28
ser_1885,ser_1433,0.46,cosine,2025-04-20
ser_1886,ser_0653,0.79,jaccard,2024-10-29
ser_1887,ser_0910,0.71,jaccard,2025-02-08
ser_1888,ser_1763,0.59,jaccard,2024-10-18
ser_1888,ser_2486,0.85,collaborative,2024-10-29
ser_1888,ser_2863,0.76,jaccard,2025-04-17
ser_1889,ser_2056,0.51,manual,2024-04-22
ser_1889,ser_1185,0.46,cosine,2024-06-23
ser_1889,ser_2163,0.5,jaccard,2024-10-21
ser_1890,ser_0710,0.56,cosine,2024-01-21
ser_1890,ser_1637,0.92,jaccard,2024-08-18
ser_1890,ser_1382,0.82,cosine,2024-11-26
ser_1891,ser_1692,0.77,manual,2024-07-20
ser_1892,ser_1017,0.75,jaccard,2024-07-17
ser_1892,ser_1454,0.76,cosine,2024-02-24
ser_1893,ser_2438,0.95,jaccard,2024-09-24
ser_1893,ser_2636,0.64,collaborative,2024-08-27
ser_1894,ser_1619,0.84,jaccard,2025-03-27
ser_1894,ser_0040,0.78,collaborative,2024-09-30
ser_1894,ser_0996,0.73,cosine,2024-08-08
ser_1895,ser_0822,0.82,collaborative,2024-11-27
ser_1895,ser_2643,0.72,jaccard,2024-07-28
ser_1895,ser_1399,0.8,jaccard,2024-05-01
ser_1896,ser_1051,0.45,jaccard,2025-01-24
ser_1896,ser_0741,0.8,cosine,2024-12-16
ser_1897,ser_0812,0.54,cosine,2024-10-26
ser_1898,ser_1162,0.51,cosine,2024-06-25
ser_1898,ser_1003,0.79,cosine,2024-06-01
ser_1898,ser_1608,0.73,jaccard,2024-12-19
ser_1899,ser_2857,0.87,cosine,2025-02-17
ser_1900,ser_1675,0.7,collaborative,2024-06-03
ser_1900,ser_2876,0.87,cosine,2024-09-22
ser_1900,ser_0114,0.78,manual,2025-02-16
ser_1901,ser_0328,0.51,collaborative,2024-07-21
ser_1902,ser_0993,0.61,collaborative,2024-12-31
ser_1903,ser_1321,0.62,jaccard,2024-01-24
ser_1904,ser_2478,0.76,cosine,2024-05-02
ser_1904,ser_2688,0.8,collaborative,2024-05-10
ser_1905,ser_2107,0.77,manual,2025-02-19
ser_1905,ser_0132,0.61,jaccard,2025-02-15
ser_1905,ser_0393,0.4,collaborative,2024-04-25
ser_1906,ser_1875,0.41,jaccard,2024-05-29
ser_1907,ser_0012,0.84,cosine,2025-01-05
ser_1907,ser_2829,0.82,collaborative,2025-01-21
ser_1907,ser_1748,0.59,collaborative,2024-12-20
ser_1908,ser_0823,0.84,jaccard,2024-12-19
ser_1909,ser_1853,0.76,jaccard,2025-01-26
ser_1909,ser_2491,0.82,jaccard,2024-12-29
ser_1909,ser_0311,0.54,jaccard,2024-03-20
ser_1910,ser_0686,0.61,manual,2024-09-22
ser_1911,ser_1457,0.65,collaborative,2024-02-15
ser_1912,ser_0232,0.86,jaccard,2024-05-07
ser_1912,ser_0141,0.5,cosine,2024-07-31
ser_1913,ser_0556,0.94,cosine,2024-11-07
ser_1913,ser_2634,0.55,manual,2024-01-10
ser_1914,ser_0397,0.68,collaborative,2025-01-26
ser_1914,ser_0113,0.87,collaborative,2025-04-19
ser_1915,ser_2852,0.48,jaccard,2024-12-21
ser_1915,ser_1577,0.69,cosine,2024-06-28
ser_1916,ser_1075,0.59,jaccard,2024-04-05
ser_1917,ser_0545,0.78,cosine,2024-09-01
ser_1918,ser_0810,0.55,collaborative,2024-12-11
ser_1918,ser_0779,0.78,jaccard,2025-01-26
ser_1918,ser_1075,0.8,cosine,2024-03-11
ser_1919,ser_0596,0.62,jaccard,2024-03-20
ser_1919,ser_0413,0.49,cosine,2024-10-06
ser_1920,ser_0736,0.78,manual,2025-01-06
ser_1921,ser_0310,0.56,jaccard,2024-01-28
ser_1921,ser_1614,0.41,jaccard,2024-11-05
ser_1922,ser_2440,0.45,jaccard,2025-02-06
ser_1922,ser_1234,0.84,manual,2024-10-09
ser_1923,ser_0824,0.76,manual,2024-02-01
ser_1923,ser_0470,0.5,cosine,2025-04-15
ser_1923,ser_1232,0.66,manual,2024-03-18
ser_1924,ser_1790,0.56,cosine,2024-09-09
ser_1924,ser_0968,0.67,jaccard,2024-05-05
ser_1925,ser_0313,0.52,collaborative,2024-05-12
ser_1925,ser_2203,0.94,cosine,2024-11-23
ser_1926,ser_1343,0.9,jaccard,2024-10-09
ser_1926,ser_0235,0.94,manual,2024-04-06
ser_1927,ser_2976,0.93,collaborative,2024-05-27
ser_1928,ser_2904,0.67,jaccard,2025-03-14
ser_1929,ser_2896,0.72,collaborative,2024-05-03
ser_1930,ser_2456,0.87,jaccard,2024-07-31
ser_1930,ser_2609,0.84,cosine,2024-07-01
ser_1931,ser_1695,0.46,manual,2024-11-01
ser_1931,ser_0536,0.86,jaccard,2025-04-10
ser_1932,ser_0059,0.76,manual,2024-04-28
ser_1933,ser_2465,0.91,manual,2025-04-24
ser_1934,ser_2525,0.78,cosine,2024-06-21
ser_1934,ser_0668,0.72,cosine,2024-01-30
ser_1934,ser_0153,0.4,manual,2024-07-30
ser_1935,ser_1504,0.46,jaccard,2024-12-12
ser_1936,ser_0696,0.67,jaccard,2024-12-13
ser_1936,ser_2700,0.45,jaccard,2024-07-16
ser_1936,ser_1599,0.56,cosine,2024-04-12
ser_1937,ser_0199,0.58,manual,2024-05-11
ser_1937,ser_2377,0.47,cosine,2024-09-29
ser_1937,ser_2449,0.52,cosine,2024-12-27
ser_1938,ser_1234,0.6,cosine,2024-07-13
ser_1938,ser_1216,0.9,manual,2024-06-28
ser_1939,ser_0454,0.61,cosine,2024-12-22
ser_1939,ser_1629,0.74,jaccard,2024-11-08
ser_1940,ser_0739,0.65,collaborative,2024-10-08
ser_1941,ser_0444,0.69,cosine,2024-11-15
ser_1942,ser_1994,0.77,manual,2025-02-12
ser_1943,ser_2666,0.86,manual,2024-11-27
ser_1944,ser_2814,0.84,cosine,2024-08-19
ser_1945,ser_0731,0.58,jaccard,2024-02-23
ser_1945,ser_1670,0.47,collaborative,2024-02-26
ser_1945,ser_1148,0.92,manual,2024-03-22
ser_1946,ser_0618,0.58,cosine,2024-04-05
ser_1947,ser_0842,0.59,jaccard,2025-04-16
ser_1947,ser_2177,0.82,cosine,2024-01-01
ser_1948,ser_2000,0.64,collaborative,2025-01-24
ser_1948,ser_0395,0.68,collaborative,2024-07-01
ser_1949,ser_0123,0.81,manual,2024-12-08
ser_1950,ser_1952,0.66,manual,2025-01-25
ser_1951,ser_2571,0.69,manual,2024-12-10
ser_1951,ser_0231,0.58,cosine,2024-12-15
ser_1952,ser_1308,0.64,jaccard,2024-09-01
ser_1952,ser_1843,0.81,collaborative,2024-01-14
ser_1953,ser_2219,0.72,jaccard,2024-12-25
ser_1953,ser_1669,0.52,manual,2024-09-27
ser_1954,ser_1953,0.45,cosine,2024-05-05
ser_1955,ser_2063,0.5,manual,2024-09-19
ser_1956,ser_1644,0.57,cosine,2024-01-13
ser_1957,ser_1351,0.84,cosine,2024-05-15
ser_1958,ser_1296,0.53,jaccard,2025-02-16
ser_1959,ser_1583,0.84,manual,2024-06-30
ser_1960,ser_0442,0.78,cosine,2024-07-26
ser_1961,ser_1583,0.43,collaborative,2024-12-27
ser_1962,ser_0476,0.78,cosine,2024-12-05
ser_1962,ser_2927,0.56,manual,2024-11-03
ser_1963,ser_0479,0.67,collaborative,2024-11-22
ser_1964,ser_0200,0.9,manual,2024-12-05
ser_1964,ser_1255,0.67,manual,2024-06-20
ser_1965,ser_2234,0.53,jaccard,2024-02-14
ser_1966,ser_0016,0.41,cosine,2024-10-07
ser_1967,ser_2722,0.73,manual,2024-03-09
ser_1967,ser_2380,0.57,manual,2024-05-07
ser_1967,ser_1648,0.64,jaccard,2024-12-29
ser_1968,ser_2146,0.41,collaborative,2025-03-31
ser_1968,ser_2597,0.78,collaborative,2024-01-17
ser_1968,ser_0858,0.77,jaccard,2024-06-27
ser_1969,ser_2981,0.83,collaborative,2024-04-02
ser_1969,ser_0091,0.88,collaborative,2024-11-26
ser_1969,ser_0055,0.76,jaccard,2024-01-28
ser_1970,ser_1355,0.56,manual,2025-03-19
ser_1971,ser_1581,0.88,cosine,2024-09-20
ser_1972,ser_0448,0.93,manual,2024-06-29
ser_1972,ser_2555,0.81,cosine,2024-06-16
ser_1972,ser_1978,0.75,collaborative,2024-02-14
ser_1973,ser_1727,0.51,collaborative,2024-08-08
ser_1973,ser_1518,0.53,collaborative,2025-01-26
ser_1974,ser_2931,0.42,cosine,2024-08-27
ser_1974,ser_0841,0.71,manual,2024-05-03
ser_1974,ser_0580,0.52,collaborative,2024-05-06
ser_1975,ser_1194,0.83,manual,2024-09-11
ser_1975,ser_0850,0.76,collaborative,2024-02-23
ser_1975,ser_1137,0.48,jaccard,2024-02-11
ser_1976,ser_0101,0.47,collaborative,2024-05-06
ser_1976,ser_2164,0.54,jaccard,2025-03-10
ser_1976,ser_1085,0.78,cosine,2024-10-11
ser_1977,ser_0855,0.82,cosine,2025-02-02
ser_1977,ser_0464,0.84,cosine,2024-06-03
ser_1977,ser_1954,0.5,jaccard,2024-04-25
ser_1978,ser_0766,0.82,cosine,2024-07-19
ser_1978,ser_1003,0.87,cosine,2024-06-20
ser_1978,ser_0558,0.83,collaborative,2025-03-20
ser_1979,ser_2209,0.72,manual,2024-11-07
ser_1980,ser_0978,0.64,collaborative,2024-02-28
ser_1981,ser_0078,0.6,jaccard,2024-12-04
ser_1982,ser_1987,0.42,manual,2024-07-19
ser_1983,ser_2926,0.69,cosine,2024-03-09
ser_1984,ser_1964,0.7,cosine,2024-02-19
ser_1984,ser_1743,0.62,jaccard,2024-07-17
ser_1985,ser_0399,0.61,manual,2025-04-05
ser_1986,ser_1216,0.79,jaccard,2024-03-28
ser_1987,ser_2091,0.68,jaccard,2024-04-25
ser_1988,ser_2943,0.7,cosine,2024-05-27
ser_1989,ser_2473,0.51,collaborative,2024-03-25
ser_1990,ser_2976,0.83,manual,2024-03-05
ser_1990,ser_2695,0.83,cosine,2024-04-15
ser_1990,ser_0620,0.8,jaccard,2024-09-16
ser_1991,ser_0873,0.58,cosine,2025-04-26
ser_1991,ser_0543,0.51,collaborative,2024-06-20
ser_1992,ser_2102,0.44,jaccard,2025-02-18
ser_1992,ser_0268,0.65,jaccard,2024-03-23
ser_1993,ser_0682,0.67,collaborative,2024-07-21
ser_1993,ser_2155,0.79,jaccard,2025-02-20
ser_1993,ser_1335,0.91,jaccard,2024-10-25
ser_1994,ser_2442,0.88,manual,2024-05-28
ser_1994,ser_0194,0.57,jaccard,2024-02-25
ser_1995,ser_1517,0.48,jaccard,2025-03-09
ser_1995,ser_1862,0.43,manual,2024-02-04
ser_1996,ser_1498,0.85,cosine,2024-05-03
ser_1997,ser_1701,0.94,cosine,2025-03-31
ser_1997,ser_1222,0.43,collaborative,2025-03-03
ser_1998,ser_2419,0.56,cosine,2025-03-13
ser_1999,ser_0880,0.53,cosine,2024-10-20
ser_1999,ser_0383,0.89,cosine,2024-04-27
ser_1999,ser_0039,0.42,collaborative,2024-01-11
ser_2000,ser_0081,0.56,jaccard,2025-04-01
ser_2001,ser_1951,0.7,jaccard,2024-01-27
ser_2002,ser_1387,0.57,cosine,2024-05-27
ser_2002,ser_2685,0.72,collaborative,2024-12-08
ser_2002,ser_0300,0.48,manual,2024-01-26
ser_2003,ser_2623,0.71,collaborative,2024-08-04
ser_2003,ser_1158,0.76,manual,2024-07-28
ser_2004,ser_1199,0.69,collaborative,2024-01-26
ser_2005,ser_1278,0.89,cosine,2024-02-05
ser_2005,ser_0291,0.91,collaborative,2025-03-13
ser_2006,ser_2192,0.49,collaborative,2024-03-16
ser_2006,ser_1816,0.55,jaccard,2024-12-18
ser_2006,ser_1920,0.74,collaborative,2025-01-29
ser_2007,ser_1041,0.68,cosine,2024-07-21
ser_2007,ser_2505,0.83,jaccard,2024-06-24
ser_2008,ser_2054,0.77,manual,2024-02-09
ser_2008,ser_0005,0.57,jaccard,2024-04-01
ser_2009,ser_0494,0.63,collaborative,2025-03-24
ser_2010,ser_2522,0.82,manual,2024-02-06
ser_2011,ser_0275,0.71,collaborative,2024-12-26
ser_2011,ser_1684,0.67,collaborative,2024-07-17
ser_2012,ser_2975,0.88,collaborative,2025-03-05
ser_2013,ser_1310,0.47,collaborative,2024-08-12
ser_2013,ser_1706,0.9,collaborative,2024-05-01
ser_2014,ser_0492,0.48,collaborative,2024-12-04
ser_2015,ser_0349,0.69,manual,2024-06-07
ser_2015,ser_0120,0.53,manual,2024-06-21
ser_2015,ser_2195,0.51,cosine,2024-11-16
ser_2016,ser_1452,0.77,jaccard,2024-03-30
ser_2017,ser_1069,0.43,jaccard,2024-07-06
ser_2018,ser_1024,0.45,collaborative,2024-03-19
ser_2019,ser_2821,0.66,jaccard,2024-04-24
ser_2020,ser_2124,0.76,jaccard,2024-02-08
ser_2020,ser_2195,0.81,cosine,2024-11-01
ser_2021,ser_1678,0.43,manual,2024-11-22
ser_2021,ser_0940,0.55,collaborative,2025-01-02
ser_2021,ser_0824,0.56,collaborative,2024-01-18
ser_2022,ser_0500,0.92,collaborative,2024-01-12
ser_2022,ser_1005,0.56,collaborative,2024-06-26
ser_2023,ser_2958,0.72,manual,2024-02-07
ser_2023,ser_0026,0.57,cosine,2024-05-20
ser_2023,ser_2278,0.51,cosine,2024-02-16
ser_2024,ser_1048,0.79,collaborative,2025-04-09
ser_2025,ser_2109,0.85,manual,2024-03-11
ser_2026,ser_1907,0.53,cosine,2024-10-31
ser_2027,ser_2144,0.53,cosine,2024-03-09
ser_2028,ser_2707,0.56,manual,2024-08-11
ser_2028,ser_1910,0.48,jaccard,2025-04-07
ser_2028,ser_1859,0.87,collaborative,2024-11-15
ser_2029,ser_1990,0.54,jaccard,2025-03-18
ser_2030,ser_2963,0.65,jaccard,2025-03-28
ser_2030,ser_1108,0.91,manual,2024-08-23
ser_2030,ser_0102,0.51,cosine,2024-05-31
ser_2031,ser_0563,0.63,jaccard,2024-07-05
ser_2031,ser_0053,0.68,cosine,2024-02-11
ser_2031,ser_0191,0.79,manual,2024-03-08
ser_2032,ser_0002,0.91,cosine,2025-03-25
ser_2032,ser_1354,0.6,manual,2025-03-23
ser_2033,ser_0429,0.58,collaborative,2024-03-28
ser_2034,ser_2646,0.41,manual,2024-05-10
ser_2035,ser_0608,0.81,collaborative,2024-07-11
ser_2036,ser_0554,0.94,jaccard,2024-05-05
ser_2037,ser_2621,0.8,collaborative,2025-01-25
ser_2038,ser_0813,0.54,cosine,2024-12-10
ser_2038,ser_2676,0.56,cosine,2024-03-27
ser_2039,ser_0965,0.93,cosine,2024-04-12
ser_2040,ser_1689,0.71,jaccard,2025-04-13
ser_2041,ser_1396,0.49,manual,2024-08-11
ser_2041,ser_2414,0.48,jaccard,2024-03-15
ser_2041,ser_2660,0.84,jaccard,2024-07-25
ser_2042,ser_2783,0.76,collaborative,2024-05-29
ser_2043,ser_2181,0.49,collaborative,2024-03-03
ser_2044,ser_2055,0.44,jaccard,2025-01-31
ser_2045,ser_0358,0.83,manual,2024-12-31
ser_2045,ser_2642,0.48,manual,2024-07-27
ser_2045,ser_0494,0.9,cosine,2025-03-21
ser_2046,ser_2371,0.7,jaccard,2025-01-04
ser_2047,ser_2256,0.91,cosine,2024-03-28
ser_2048,ser_2592,0.61,collaborative,2024-11-25
ser_2049,ser_1589,0.92,collaborative,2024-09-23
ser_2050,ser_1976,0.75,collaborative,2024-04-08
ser_2050,ser_0509,0.51,jaccard,2024-03-16
ser_2050,ser_0969,0.58,manual,2025-02-10
ser_2051,ser_1011,0.54,collaborative,2024-02-23
ser_2051,ser_1758,0.78,cosine,2024-01-10
ser_2051,ser_1236,0.51,manual,2024-01-07
ser_2052,ser_0983,0.49,manual,2024-01-18
ser_2052,ser_2303,0.79,collaborative,2024-10-11
ser_2052,ser_1427,0.46,cosine,2025-01-29
ser_2053,ser_0921,0.88,cosine,2025-03-14
ser_2053,ser_2854,0.62,manual,2024-12-16
ser_2053,ser_0472,0.53,cosine,2024-11-18
ser_2054,ser_0702,0.84,manual,2024-11-01
ser_2055,ser_1041,0.92,cosine,2024-07-31
ser_2056,ser_0212,0.61,jaccard,2024-12-21
ser_2056,ser_1606,0.59,cosine,2024-06-02
ser_2057,ser_1625,0.53,manual,2024-08-17
ser_2058,ser_0092,0.74,manual,2024-12-06
ser_2058,ser_0371,0.41,manual,2025-03-15
ser_2058,ser_2991,0.47,jaccard,2025-03-17
ser_2059,ser_0427,0.89,collaborative,2024-06-20
ser_2060,ser_2971,0.84,collaborative,2024-10-10
ser_2061,ser_1409,0.68,collaborative,2024-01-03
ser_2062,ser_2409,0.8,jaccard,2024-09-08
ser_2062,ser_0855,0.77,jaccard,2024-06-17
ser_2063,ser_1367,0.41,collaborative,2024-02-21
ser_2063,ser_0628,0.44,cosine,2024-05-29
ser_2064,ser_1577,0.43,cosine,2025-04-23
ser_2065,ser_1011,0.54,jaccard,2024-03-29
ser_2065,ser_2587,0.8,collaborative,2024-10-08
ser_2066,ser_0784,0.88,jaccard,2024-12-04
ser_2066,ser_2190,0.86,collaborative,2025-01-25
ser_2066,ser_1417,0.81,cosine,2024-02-07
ser_2067,ser_2027,0.71,collaborative,2024-01-26
ser_2068,ser_2944,0.66,collaborative,2024-01-26
ser_2068,ser_2851,0.42,manual,2024-02-11
ser_2069,ser_2175,0.89,manual,2024-11-04
ser_2070,ser_2324,0.47,manual,2025-01-12
ser_2071,ser_1325,0.95,jaccard,2024-05-01
ser_2072,ser_1120,0.41,collaborative,2024-12-23
ser_2072,ser_0446,0.67,cosine,2024-05-13
ser_2072,ser_2112,0.58,cosine,2025-04-10
ser_2073,ser_0136,0.69,collaborative,2025-03-18
ser_2074,ser_0664,0.63,jaccard,2025-01-24
ser_2075,ser_2202,0.9,cosine,2024-04-15
ser_2076,ser_2898,0.47,collaborative,2024-12-13
ser_2077,ser_2906,0.76,jaccard,2024-07-31
ser_2077,ser_2790,0.82,cosine,2024-01-10
ser_2077,ser_1930,0.91,collaborative,2024-08-26
ser_2078,ser_0519,0.69,manual,2024-10-09
ser_2078,ser_0480,0.92,cosine,2024-12-15
ser_2079,ser_2055,0.93,jaccard,2024-05-25
ser_2080,ser_0308,0.59,jaccard,2024-07-12
ser_2080,ser_1906,0.92,collaborative,2024-11-30
ser_2080,ser_0564,0.79,collaborative,2024-05-06
ser_2081,ser_1591,0.67,manual,2025-04-01
ser_2082,ser_2820,0.85,manual,2025-04-26
ser_2083,ser_0291,0.61,manual,2024-10-19
ser_2083,ser_0261,0.87,jaccard,2024-01-29
ser_2083,ser_2186,0.86,manual,2025-04-14
ser_2084,ser_2519,0.93,manual,2024-12-18
ser_2085,ser_2742,0.67,manual,2025-01-14
ser_2085,ser_1803,0.86,jaccard,2024-10-18
ser_2086,ser_2454,0.78,collaborative,2024-04-22
ser_2086,ser_2658,0.8,jaccard,2024-11-02
ser_2087,ser_2380,0.66,collaborative,2024-11-10
ser_2088,ser_2517,0.5,jaccard,2024-01-21
ser_2089,ser_2172,0.93,cosine,2024-04-20
ser_2089,ser_2724,0.79,collaborative,2024-04-25
ser_2089,ser_2523,0.83,jaccard,2024-09-01
ser_2090,ser_0147,0.88,jaccard,2024-04-04
ser_2090,ser_0954,0.73,cosine,2024-02-09
ser_2090,ser_1165,0.7,cosine,2025-02-14
ser_2091,ser_2383,0.46,jaccard,2025-03-31
ser_2092,ser_2240,0.86,collaborative,2024-07-26
ser_2092,ser_2443,0.48,manual,2024-08-13
ser_2092,ser_0386,0.88,cosine,2024-07-25
ser_2093,ser_1456,0.43,manual,2025-04-19
ser_2093,ser_1104,0.49,manual,2024-11-01
ser_2094,ser_0483,0.42,manual,2024-03-21
ser_2094,ser_2014,0.7,manual,2024-04-21
ser_2094,ser_1456,0.46,collaborative,2025-02-16
ser_2095,ser_1054,0.55,jaccard,2024-11-03
ser_2096,ser_1904,0.73,manual,2024-11-15
ser_2097,ser_1925,0.72,collaborative,2024-08-20
ser_2098,ser_0473,0.83,cosine,2024-12-31
ser_2098,ser_1761,0.5,cosine,2024-02-25
ser_2098,ser_1714,0.59,manual,2024-11-17
