actor_id,serie_id,personaje,protagonista,temporadas
act_0150,ser_1749,Antagonista Principal,True,3
act_0287,ser_1749,Padre/Madre,False,1|3
act_0209,ser_1749,Mentor,False,1|2|3
act_0661,ser_1749,Rebelde,False,1|2|3
act_0621,ser_1749,Líder,False,1
act_0358,ser_1750,Rebelde,True,1|2
act_0472,ser_1750,Antagonista Principal,True,2|3|4
act_0567,ser_1750,Antagonista Principal,False,1|2|3|4
act_0794,ser_1750,Médico,False,1|2|3|4
act_0171,ser_1750,Protagonista A,False,1|2|3|4
act_0170,ser_1751,Profesor,True,1|2|3|4|5|6|7
act_0217,ser_1751,Rebelde,True,2|3|5|6|7
act_0521,ser_1751,Protagonista A,False,1|2|3|4|5|6|9
act_0717,ser_1751,Líder,False,1|2|3|4|5|6|7|8|9
act_0150,ser_1751,Padre/Madre,False,1|4|5|8|9
act_0520,ser_1751,Profesor,False,1|6|7|9
act_0242,ser_1752,Hijo/a,True,1|2|5
act_0244,ser_1752,Soldado,True,1|2|3|4
act_0338,ser_1752,Protagonista B,False,1|2|3|5
act_0130,ser_1752,Padre/Madre,False,1|2|4|5
act_0686,ser_1752,Amigo/a,False,2
act_0398,ser_1752,Médico,False,1
act_0362,ser_1752,Protagonista A,False,2|3
act_0022,ser_1753,Detective,True,4|8
act_0233,ser_1753,Líder,True,2|4|5|6|7|8
act_0239,ser_1753,Antagonista Principal,False,1|4|5|6|7|8
act_0519,ser_1753,Médico,False,4|7
act_0430,ser_1753,Hijo/a,False,1|2|5|6
act_0602,ser_1754,Espía,True,1|2|3
act_0207,ser_1754,Líder,True,1|2|3|4
act_0710,ser_1754,Profesor,False,3|4
act_0204,ser_1754,Espía,False,4
act_0305,ser_1755,Amigo/a,True,5
act_0338,ser_1755,Rebelde,True,1|2|4|5
act_0516,ser_1755,Detective,False,1|2|3|4
act_0345,ser_1755,Profesor,False,5
act_0574,ser_1755,Líder,False,1|2|3|4|5
act_0620,ser_1756,Líder,True,1|2|3|4|6
act_0621,ser_1756,Protagonista B,True,10
act_0307,ser_1756,Mentor,False,1|3|4
act_0151,ser_1756,Amigo/a,False,1|2|6|7
act_0640,ser_1756,Antagonista Principal,False,2|6|9
act_0294,ser_1756,Líder,False,6|8|9
act_0530,ser_1757,Padre/Madre,True,1|5
act_0753,ser_1757,Soldado,True,1|2|3|4|5|6
act_0615,ser_1757,Soldado,False,3|4|5|6
act_0607,ser_1757,Médico,False,2|3|4|5
act_0241,ser_1757,Protagonista A,False,2|3|5|6
act_0242,ser_1757,Padre/Madre,False,1|2|3|6
act_0779,ser_1757,Mentor,False,1|2|3|4|5|6
act_0244,ser_1757,Protagonista B,False,1|2|3|4|5|6
act_0232,ser_1758,Profesor,True,1|2|3
act_0355,ser_1758,Profesor,True,2|3
act_0448,ser_1758,Protagonista A,False,1|2
act_0710,ser_1759,Protagonista A,True,1|2|3|4|5|6|7|9
act_0653,ser_1759,Espía,True,1|2|3|4|5|6|9
act_0030,ser_1759,Médico,False,1|3|4|6|7|8
act_0218,ser_1760,Antagonista Principal,True,1|2|3|4|5|6|8|9
act_0363,ser_1760,Médico,True,2|5|6|8
act_0162,ser_1760,Médico,False,3|7|9
act_0387,ser_1760,Líder,False,3|5|8|9
act_0561,ser_1761,Detective,True,4
act_0376,ser_1761,Líder,True,1|4|7
act_0682,ser_1761,Protagonista B,False,1|2|3|4|5|6|7|8
act_0172,ser_1761,Espía,False,1|2|3|6|7
act_0044,ser_1762,Espía,True,2|3|4|5|7|8|9|11
act_0185,ser_1762,Amigo/a,True,1|2|3|4|5|6|7|8|9|10|11
act_0777,ser_1762,Detective,False,1|10
act_0159,ser_1762,Líder,False,1|2|3|4|5|6|10|11
act_0281,ser_1762,Hijo/a,False,9
act_0305,ser_1762,Amigo/a,False,6|8|10
act_0629,ser_1763,Líder,True,2|3|4|5|6|7
act_0710,ser_1763,Mentor,True,1|2|3|4|5
act_0516,ser_1763,Espía,False,1|2|3|4|5|6|7
act_0545,ser_1763,Líder,False,2|4|5|6|7
act_0152,ser_1763,Profesor,False,1|2|3|5
act_0324,ser_1763,Detective,False,1
act_0460,ser_1763,Mentor,False,1|4|5|7
act_0365,ser_1763,Protagonista A,False,1|2
act_0230,ser_1764,Antagonista Principal,True,1|3|4|5|6|7|8
act_0565,ser_1764,Protagonista A,True,4|7
act_0548,ser_1764,Espía,False,1|3
act_0217,ser_1765,Padre/Madre,True,3
act_0495,ser_1765,Protagonista B,True,3
act_0230,ser_1765,Hijo/a,False,2
act_0288,ser_1765,Detective,False,1
act_0361,ser_1765,Soldado,False,1|2|3
act_0610,ser_1765,Mentor,False,2|3
act_0284,ser_1765,Profesor,False,1|2|3
act_0537,ser_1765,Profesor,False,1|3
act_0613,ser_1766,Rebelde,True,1|2|3|4|5|6
act_0463,ser_1766,Protagonista B,True,1|4|5
act_0698,ser_1766,Detective,False,1|2|3|4|5|6
act_0283,ser_1766,Detective,False,1|2|4|5|6
act_0543,ser_1767,Antagonista Principal,True,5
act_0685,ser_1767,Antagonista Principal,True,3|4|6
act_0654,ser_1767,Antagonista Principal,False,1|3|4|5
act_0271,ser_1767,Profesor,False,1|2|3|6
act_0164,ser_1767,Profesor,False,1|2|3|4|6
act_0200,ser_1767,Líder,False,1|2|3|4|5
act_0532,ser_1767,Antagonista Principal,False,1|2|3|4|5|6
act_0178,ser_1768,Soldado,True,1|2|3|5|6|7
act_0168,ser_1768,Hijo/a,True,1|5|6|7
act_0762,ser_1768,Antagonista Principal,False,1|2|3|4|5|6|7
act_0686,ser_1768,Soldado,False,1|2|3|4|6
act_0639,ser_1769,Profesor,True,3
act_0034,ser_1769,Espía,True,1|2|3|4|5|6|7
act_0387,ser_1769,Protagonista B,False,1|3|6|7
act_0747,ser_1769,Padre/Madre,False,3|4|5|7
act_0439,ser_1769,Padre/Madre,False,1|3|4|7
act_0657,ser_1769,Espía,False,7
act_0417,ser_1770,Padre/Madre,True,1|2
act_0217,ser_1770,Profesor,True,1|2|3|4
act_0091,ser_1770,Hijo/a,False,1|2|3|4
act_0007,ser_1770,Protagonista A,False,4
act_0351,ser_1770,Hijo/a,False,1|4
act_0273,ser_1770,Soldado,False,1|2|3|4
act_0577,ser_1771,Profesor,True,1
act_0084,ser_1771,Amigo/a,True,1
act_0567,ser_1771,Médico,False,1
act_0334,ser_1771,Rebelde,False,1
act_0167,ser_1771,Amigo/a,False,1
act_0556,ser_1771,Protagonista B,False,1
act_0367,ser_1771,Protagonista B,False,1
act_0085,ser_1771,Espía,False,1
act_0722,ser_1772,Rebelde,True,1|4|5
act_0104,ser_1772,Soldado,True,1|2|3|4|5
act_0344,ser_1772,Antagonista Principal,False,1|5
act_0182,ser_1772,Médico,False,1|2|3|4|5
act_0232,ser_1772,Padre/Madre,False,1|2|3|4|5
act_0356,ser_1773,Líder,True,3|4|7|10
act_0069,ser_1773,Protagonista A,True,1|3|4|5|9|10
act_0412,ser_1773,Amigo/a,False,6
act_0625,ser_1774,Médico,True,1|2|4|5|6|8|9
act_0305,ser_1774,Padre/Madre,True,1|2|3|4|5|9|10
act_0787,ser_1774,Médico,False,2|10
act_0327,ser_1774,Protagonista A,False,1|3|4|5|7|10
act_0127,ser_1774,Protagonista B,False,2|3|5|6|7|9|10
act_0519,ser_1775,Espía,True,1|5|6
act_0484,ser_1775,Hijo/a,True,1|2|3|4|5|6|7
act_0738,ser_1775,Médico,False,1|2|3|4|5|6|7
act_0225,ser_1775,Protagonista B,False,3|7
act_0201,ser_1775,Amigo/a,False,1|2|4|5|7
act_0105,ser_1775,Detective,False,1|2|4|5
act_0534,ser_1775,Mentor,False,1|2
act_0184,ser_1776,Soldado,True,4
act_0588,ser_1776,Padre/Madre,True,1|2|3|4|6|7
act_0794,ser_1776,Hijo/a,False,1|2|3|4|5|6|7
act_0154,ser_1776,Rebelde,False,1|2|6|7
act_0344,ser_1776,Antagonista Principal,False,2|3|4|5|6|7
act_0326,ser_1776,Antagonista Principal,False,5|7
act_0622,ser_1776,Rebelde,False,4
act_0204,ser_1777,Espía,True,2|3|4
act_0290,ser_1777,Mentor,True,1|2|4
act_0416,ser_1777,Detective,False,1|2
act_0178,ser_1777,Antagonista Principal,False,2|4
act_0697,ser_1778,Líder,True,1|2|3|4|5
act_0445,ser_1778,Líder,True,1
act_0738,ser_1778,Protagonista B,False,2
act_0201,ser_1778,Espía,False,1|5
act_0170,ser_1779,Protagonista A,True,3
act_0383,ser_1779,Profesor,True,2|3
act_0797,ser_1779,Amigo/a,False,2|4|5
act_0197,ser_1780,Rebelde,True,1|2|3|5|6|7|8|9
act_0220,ser_1780,Amigo/a,True,1|2|3|4|6|7|8|9
act_0796,ser_1780,Detective,False,6
act_0652,ser_1780,Antagonista Principal,False,3|6|9
act_0400,ser_1780,Protagonista A,False,1|2|3|4|5|6|7|8|9
act_0217,ser_1781,Amigo/a,True,1|2|3|4|5|6|7
act_0109,ser_1781,Protagonista A,True,1|4|5
act_0317,ser_1781,Hijo/a,False,1|2|3|5|7
act_0132,ser_1781,Médico,False,1|3
act_0136,ser_1781,Padre/Madre,False,2
act_0083,ser_1781,Padre/Madre,False,2
act_0479,ser_1781,Soldado,False,1|2|3|7
act_0239,ser_1781,Médico,False,1|2|5|7
act_0507,ser_1782,Espía,True,3|5
act_0266,ser_1782,Protagonista B,True,3|4
act_0684,ser_1782,Soldado,False,1|3|4|5
act_0344,ser_1782,Hijo/a,False,1
act_0466,ser_1783,Espía,True,1|2|6|7|8
act_0007,ser_1783,Antagonista Principal,True,1|2|3|4|6|7|8
act_0108,ser_1783,Mentor,False,1|2|4|6|7
act_0716,ser_1783,Protagonista A,False,1|4|5|6|7|8
act_0437,ser_1783,Protagonista A,False,1|2|3|4|5|6|8
act_0107,ser_1784,Padre/Madre,True,1|2|3|4
act_0490,ser_1784,Médico,True,2|3|4
act_0437,ser_1784,Protagonista A,False,2|4
act_0237,ser_1784,Hijo/a,False,1|3|4
act_0798,ser_1784,Protagonista A,False,2|3
act_0636,ser_1785,Líder,True,1|2|3|4|5|6
act_0156,ser_1785,Profesor,True,1|3|4|6
act_0729,ser_1785,Antagonista Principal,False,1|3|4|5|6
act_0371,ser_1785,Líder,False,1
act_0373,ser_1786,Hijo/a,True,7
act_0632,ser_1786,Médico,True,1|2|4|7
act_0155,ser_1786,Detective,False,1|2|3|4|5|7|8
act_0111,ser_1786,Hijo/a,False,1|4|5|7|8
act_0499,ser_1787,Espía,True,1|2|3|4|5|6|7|8|9|10
act_0459,ser_1787,Rebelde,True,1|3|4|5|6|7|8|10
act_0101,ser_1787,Médico,False,1|2|3|4|5|6|8|9|10
act_0334,ser_1787,Soldado,False,1|2|3|4|5|7|8|9|10
act_0703,ser_1787,Protagonista A,False,2|9
act_0617,ser_1787,Líder,False,1|2|3|4|5|6|7|8|9|10
act_0383,ser_1787,Padre/Madre,False,2|7
act_0613,ser_1788,Espía,True,6|7
act_0757,ser_1788,Espía,True,1|4|5|6|7
act_0293,ser_1788,Protagonista B,False,4|6
act_0638,ser_1788,Líder,False,1|3|4|7
act_0159,ser_1788,Profesor,False,2|4|5|7
act_0269,ser_1788,Espía,False,3|6
act_0019,ser_1789,Hijo/a,True,2|5
act_0585,ser_1789,Rebelde,True,1|2|3|4|5|6
act_0628,ser_1789,Protagonista B,False,3|5|6
act_0453,ser_1789,Líder,False,1|2|3|4|5|6
act_0324,ser_1789,Soldado,False,1|2|3|4|5|6
act_0051,ser_1789,Protagonista B,False,1|3|5|6
act_0152,ser_1789,Mentor,False,6
act_0618,ser_1790,Padre/Madre,True,2
act_0183,ser_1790,Soldado,True,1|2
act_0579,ser_1790,Protagonista A,False,1|2
act_0312,ser_1790,Antagonista Principal,False,2
act_0271,ser_1791,Protagonista A,True,5
act_0085,ser_1791,Detective,True,1|2|3|4|5|6|8
act_0297,ser_1791,Rebelde,False,5
act_0602,ser_1791,Médico,False,2
act_0646,ser_1791,Profesor,False,6|8
act_0688,ser_1791,Rebelde,False,1|2|3|7|8
act_0149,ser_1791,Soldado,False,3|4|5|7|8
act_0660,ser_1791,Detective,False,1|2|3|4|6|8
act_0647,ser_1792,Profesor,True,1|2|3|4|6|7
act_0132,ser_1792,Profesor,True,3
act_0456,ser_1792,Rebelde,False,1
act_0713,ser_1792,Padre/Madre,False,1|2|5|6
act_0332,ser_1792,Soldado,False,7
act_0696,ser_1792,Rebelde,False,6
act_0535,ser_1792,Rebelde,False,5
act_0018,ser_1792,Líder,False,1
act_0564,ser_1793,Amigo/a,True,1
act_0349,ser_1793,Protagonista B,True,1|2|3|4|5|6|9
act_0486,ser_1793,Antagonista Principal,False,1|2|3|4|5|7|8|9
act_0271,ser_1793,Líder,False,1|2|3|4|7|8|9
act_0143,ser_1794,Médico,True,1|2
act_0083,ser_1794,Líder,True,2
act_0477,ser_1794,Mentor,False,2
act_0680,ser_1794,Padre/Madre,False,1|2
act_0064,ser_1794,Antagonista Principal,False,1|2
act_0282,ser_1794,Protagonista B,False,1
act_0689,ser_1795,Protagonista A,True,1|2
act_0541,ser_1795,Soldado,True,1|2
act_0288,ser_1795,Amigo/a,False,1
act_0268,ser_1795,Hijo/a,False,1|2
act_0081,ser_1795,Antagonista Principal,False,1|2
act_0309,ser_1795,Amigo/a,False,1|2
act_0505,ser_1796,Líder,True,1|3|4|5|6|7
act_0497,ser_1796,Médico,True,5
act_0342,ser_1796,Espía,False,7
act_0350,ser_1796,Protagonista B,False,2|3|4
act_0031,ser_1796,Hijo/a,False,2|4|7
act_0607,ser_1797,Padre/Madre,True,2
act_0225,ser_1797,Rebelde,True,1|2|3|4|5|6|7|8
act_0488,ser_1797,Mentor,False,1|2|3|5|6|7|8
act_0315,ser_1797,Protagonista B,False,2|6|8
act_0162,ser_1798,Protagonista A,True,1|2|3|5|8|9
act_0617,ser_1798,Protagonista A,True,1|2|6
act_0661,ser_1798,Líder,False,2|6|7|8
act_0591,ser_1798,Antagonista Principal,False,3|5|6|8
act_0684,ser_1798,Padre/Madre,False,1|2|6|7|8
act_0568,ser_1798,Hijo/a,False,1|2|3|4|5|6|7|8
act_0730,ser_1799,Líder,True,1|2|3|4|5|6
act_0697,ser_1799,Hijo/a,True,1|2|3|4|5
act_0209,ser_1799,Rebelde,False,1|3|5|6
act_0612,ser_1799,Mentor,False,1|2|5|6
act_0221,ser_1799,Líder,False,3|4|6
act_0473,ser_1799,Espía,False,1|2|4|5|6
act_0557,ser_1799,Antagonista Principal,False,2|4|6
act_0068,ser_1800,Hijo/a,True,3|4|5|7|10
act_0695,ser_1800,Detective,True,2|3|4|5|7|8|10
act_0619,ser_1800,Antagonista Principal,False,1|3|4|5|6|7|8|9
act_0758,ser_1801,Rebelde,True,2
act_0134,ser_1801,Líder,True,2
act_0684,ser_1801,Mentor,False,1|2
act_0219,ser_1801,Antagonista Principal,False,1
act_0562,ser_1801,Mentor,False,1
act_0711,ser_1801,Mentor,False,2
act_0247,ser_1802,Detective,True,2|4
act_0684,ser_1802,Espía,True,3
act_0375,ser_1802,Mentor,False,1|2|3|4
act_0658,ser_1802,Antagonista Principal,False,1|2|3|4
act_0739,ser_1802,Espía,False,1|3|4
act_0710,ser_1803,Profesor,True,1
act_0406,ser_1803,Amigo/a,True,1|10
act_0283,ser_1803,Profesor,False,2|3|4|5
act_0037,ser_1804,Rebelde,True,1
act_0420,ser_1804,Amigo/a,True,1
act_0255,ser_1804,Mentor,False,1
act_0410,ser_1804,Profesor,False,1
act_0208,ser_1804,Protagonista A,False,1
act_0061,ser_1804,Padre/Madre,False,1
act_0717,ser_1804,Espía,False,1
act_0407,ser_1804,Amigo/a,False,1
act_0752,ser_1805,Hijo/a,True,2|3|4|5
act_0153,ser_1805,Espía,True,1|3|4|5
act_0284,ser_1805,Protagonista A,False,1|2|3|4|5
act_0045,ser_1805,Líder,False,1|4
act_0070,ser_1806,Espía,True,1|2|3
act_0757,ser_1806,Antagonista Principal,True,3
act_0738,ser_1806,Protagonista B,False,3
act_0605,ser_1807,Profesor,True,2
act_0346,ser_1807,Antagonista Principal,True,2|4|5|6
act_0701,ser_1807,Líder,False,1|3|4|6
act_0753,ser_1808,Protagonista A,True,1|2
act_0065,ser_1808,Líder,True,1|2
act_0476,ser_1808,Padre/Madre,False,1
act_0793,ser_1808,Protagonista B,False,1|2
act_0516,ser_1809,Médico,True,1|2
act_0659,ser_1809,Protagonista A,True,1|2
act_0661,ser_1809,Antagonista Principal,False,1|2
act_0104,ser_1809,Mentor,False,1|2
act_0363,ser_1809,Líder,False,1|2
act_0415,ser_1810,Soldado,True,1
act_0146,ser_1810,Espía,True,5
act_0668,ser_1810,Protagonista A,False,3|6|7
act_0307,ser_1810,Soldado,False,5|6|7
act_0620,ser_1810,Antagonista Principal,False,4
act_0643,ser_1810,Amigo/a,False,5
act_0016,ser_1810,Hijo/a,False,4
act_0116,ser_1810,Líder,False,1|2|3|4|5|6|7
act_0622,ser_1811,Rebelde,True,2
act_0041,ser_1811,Protagonista A,True,2
act_0037,ser_1811,Rebelde,False,1|2
act_0115,ser_1811,Padre/Madre,False,2
act_0197,ser_1811,Antagonista Principal,False,1|2
act_0316,ser_1811,Médico,False,1|2
act_0406,ser_1811,Espía,False,1|2
act_0045,ser_1812,Espía,True,1|2|3|4|5|7|8|9|10|11
act_0540,ser_1812,Hijo/a,True,3|5|6|10
act_0189,ser_1812,Mentor,False,1|2|3|4|5|6|7|8|9|10|11
act_0092,ser_1812,Mentor,False,1|2|3|4|5|6|7|8|9|10|11
act_0114,ser_1813,Profesor,True,1
act_0577,ser_1813,Soldado,True,1
act_0391,ser_1813,Líder,False,1
act_0785,ser_1813,Espía,False,1
act_0708,ser_1814,Espía,True,1|3|4
act_0725,ser_1814,Protagonista A,True,1|2|4
act_0484,ser_1814,Padre/Madre,False,2|3
act_0240,ser_1814,Profesor,False,1|2|3|4
act_0728,ser_1815,Soldado,True,4
act_0238,ser_1815,Antagonista Principal,True,1|2
act_0739,ser_1815,Protagonista B,False,1
act_0501,ser_1815,Soldado,False,3
act_0112,ser_1815,Padre/Madre,False,1|2|3|4
act_0169,ser_1815,Mentor,False,2|4
act_0065,ser_1815,Profesor,False,1|2|3
act_0559,ser_1816,Espía,True,3
act_0780,ser_1816,Profesor,True,1|3|5
act_0073,ser_1816,Espía,False,3
act_0204,ser_1816,Rebelde,False,1|2|4
act_0177,ser_1816,Padre/Madre,False,1|3|5
act_0100,ser_1816,Profesor,False,1|2|3|4|5
act_0103,ser_1816,Mentor,False,1|2|3|4|5
act_0574,ser_1816,Médico,False,1|3|5
act_0108,ser_1817,Hijo/a,True,1|2
act_0704,ser_1817,Protagonista A,True,1|2|3|4
act_0137,ser_1817,Antagonista Principal,False,1|2|3|4
act_0165,ser_1817,Protagonista B,False,1|3|4
act_0183,ser_1818,Líder,True,1|2|3|4|5|6|8|9|10|11|12
act_0146,ser_1818,Soldado,True,1|2|3|4|5|6|7|8|10|11
act_0133,ser_1818,Líder,False,1|2|3|6|12
act_0616,ser_1818,Protagonista A,False,4|12
act_0030,ser_1818,Profesor,False,1|2|3|4|5|6|8|9|10|11|12
act_0560,ser_1818,Padre/Madre,False,2|3|6|7|10|11|12
act_0362,ser_1819,Médico,True,1|2|3|4|5|6|7
act_0141,ser_1819,Rebelde,True,2|3|4|7
act_0758,ser_1819,Médico,False,1|2|3|4|5|6|7
act_0702,ser_1819,Médico,False,1|2|3|4|5|6|7
act_0197,ser_1819,Padre/Madre,False,1|2|4
act_0228,ser_1820,Espía,True,2|3|4
act_0750,ser_1820,Líder,True,1|3|4
act_0421,ser_1820,Protagonista A,False,1|3|5
act_0536,ser_1820,Padre/Madre,False,1|2|3|4|5
act_0794,ser_1820,Soldado,False,1|2|3|4|5
act_0720,ser_1821,Profesor,True,1|2
act_0439,ser_1821,Protagonista A,True,1
act_0607,ser_1821,Protagonista B,False,2
act_0723,ser_1822,Soldado,True,1|2|3|4
act_0002,ser_1822,Protagonista B,True,1|2|4|5
act_0770,ser_1822,Rebelde,False,1
act_0753,ser_1822,Soldado,False,1|2|3|4|5
act_0193,ser_1822,Líder,False,1|2|4|5
act_0701,ser_1822,Espía,False,1|2|3|4|5
act_0072,ser_1822,Espía,False,2|4
act_0681,ser_1822,Protagonista A,False,3
act_0531,ser_1823,Protagonista A,True,1|2|3|5
act_0452,ser_1823,Protagonista B,True,1|2|3|4|5
act_0649,ser_1823,Padre/Madre,False,1|3|4
act_0378,ser_1823,Hijo/a,False,2
act_0189,ser_1823,Espía,False,2|3|4|5
act_0123,ser_1824,Espía,True,1|2|4
act_0657,ser_1824,Profesor,True,1|3|4
act_0769,ser_1824,Protagonista B,False,1|2|3|4
act_0317,ser_1824,Mentor,False,2|3
act_0745,ser_1824,Médico,False,2
act_0041,ser_1824,Padre/Madre,False,2|3|4
act_0186,ser_1824,Detective,False,1|3|4
act_0077,ser_1824,Mentor,False,1|2|3|4
act_0611,ser_1825,Mentor,True,2|3|4|5|6|8|9|10|11
act_0439,ser_1825,Detective,True,1|3|7
act_0163,ser_1825,Profesor,False,9|12
act_0496,ser_1826,Padre/Madre,True,3|4|5
act_0422,ser_1826,Líder,True,2|3
act_0248,ser_1826,Detective,False,1|3|4|5
act_0601,ser_1826,Profesor,False,2|3|4
act_0309,ser_1826,Profesor,False,1|2|3|4|5
act_0683,ser_1827,Soldado,True,1|3|4|6|7
act_0781,ser_1827,Mentor,True,7
act_0216,ser_1827,Profesor,False,2|3|4|5|6|8
act_0674,ser_1827,Espía,False,1|2|3|4|5|6|8
act_0233,ser_1827,Médico,False,1|4|5|7
act_0181,ser_1827,Soldado,False,1|2|3|4|5|6|7|8
act_0749,ser_1827,Soldado,False,1|2|3|4|5|6|8
act_0285,ser_1827,Soldado,False,1|2|3|5|6|7|8
act_0787,ser_1828,Rebelde,True,1|5|6
act_0640,ser_1828,Soldado,True,3
act_0294,ser_1828,Soldado,False,1|3|4|5|6
act_0779,ser_1828,Protagonista B,False,1|2
act_0563,ser_1828,Espía,False,1|2|3|4|5|6
act_0527,ser_1828,Protagonista A,False,1|5|6
act_0718,ser_1828,Rebelde,False,1|2|3|4|5
act_0510,ser_1828,Mentor,False,2|6
act_0315,ser_1829,Profesor,True,1|2
act_0746,ser_1829,Líder,True,1|2
act_0599,ser_1829,Espía,False,1
act_0072,ser_1830,Profesor,True,1
act_0330,ser_1830,Antagonista Principal,True,2
act_0376,ser_1830,Líder,False,1|2
act_0774,ser_1830,Médico,False,1|2
act_0358,ser_1830,Protagonista A,False,1|2
act_0703,ser_1830,Mentor,False,1|2
act_0592,ser_1830,Soldado,False,1
act_0436,ser_1831,Protagonista A,True,1|2|3|5
act_0432,ser_1831,Padre/Madre,True,3|4|5
act_0190,ser_1831,Amigo/a,False,2
act_0547,ser_1831,Médico,False,1|3
act_0396,ser_1831,Líder,False,1|2|3|4|5
act_0550,ser_1831,Médico,False,2
act_0108,ser_1831,Mentor,False,2|3|5
act_0188,ser_1832,Líder,True,2|4|5|7|8
act_0440,ser_1832,Profesor,True,1|2|3|4|5|6|8|10|11
act_0517,ser_1832,Amigo/a,False,1|5|6|7|9|10|11
act_0010,ser_1832,Amigo/a,False,3|5|6|7|9|10|11
act_0515,ser_1832,Antagonista Principal,False,1|3|7|11
act_0077,ser_1832,Hijo/a,False,3|8
act_0466,ser_1832,Padre/Madre,False,1|3|6|8|10|11
act_0750,ser_1833,Protagonista B,True,1
act_0053,ser_1833,Detective,True,1
act_0762,ser_1833,Padre/Madre,False,1
act_0300,ser_1833,Protagonista B,False,1
act_0292,ser_1833,Padre/Madre,False,1
act_0668,ser_1833,Médico,False,1
act_0451,ser_1834,Líder,True,1|2
act_0023,ser_1834,Espía,True,1|2
act_0108,ser_1834,Soldado,False,1|2
act_0179,ser_1834,Espía,False,2
act_0535,ser_1834,Profesor,False,1
act_0283,ser_1834,Padre/Madre,False,1
act_0472,ser_1834,Soldado,False,1
act_0087,ser_1835,Soldado,True,1|2|3|4|5|6
act_0117,ser_1835,Antagonista Principal,True,3|5
act_0058,ser_1835,Protagonista A,False,1|3
act_0057,ser_1835,Amigo/a,False,3|4
act_0271,ser_1835,Antagonista Principal,False,3
act_0220,ser_1835,Antagonista Principal,False,1|3|6
act_0338,ser_1836,Médico,True,1|2|3
act_0198,ser_1836,Mentor,True,2
act_0607,ser_1836,Protagonista A,False,1|2
act_0355,ser_1837,Mentor,True,1|2|3|4|5|6|7|8|9|10|11
act_0618,ser_1837,Detective,True,5|6|10
act_0518,ser_1837,Antagonista Principal,False,2|3|4|6|7|8|11
act_0038,ser_1837,Protagonista B,False,1|3
act_0010,ser_1838,Padre/Madre,True,1|2|3|4|5|7|8|10|11|12
act_0537,ser_1838,Amigo/a,True,6
act_0445,ser_1838,Mentor,False,1|3|5|7|8|10
act_0298,ser_1838,Detective,False,1|4|5|7|8|10|11|12
act_0605,ser_1839,Antagonista Principal,True,2
act_0294,ser_1839,Rebelde,True,2
act_0616,ser_1839,Hijo/a,False,1|2
act_0400,ser_1839,Hijo/a,False,2
act_0472,ser_1840,Protagonista B,True,1
act_0575,ser_1840,Mentor,True,1|2
act_0166,ser_1840,Espía,False,2
act_0089,ser_1841,Antagonista Principal,True,4|5
act_0330,ser_1841,Rebelde,True,1|5
act_0643,ser_1841,Amigo/a,False,2|4
act_0254,ser_1841,Médico,False,1|2|3|4|5
act_0797,ser_1841,Protagonista B,False,1|3|4
act_0354,ser_1841,Mentor,False,1|4|6
act_0481,ser_1842,Detective,True,5
act_0284,ser_1842,Padre/Madre,True,1|2|3|4|5
act_0064,ser_1842,Soldado,False,2
act_0028,ser_1842,Hijo/a,False,1|2
act_0399,ser_1842,Médico,False,2|3|4
act_0310,ser_1842,Detective,False,3|5
act_0257,ser_1842,Líder,False,2|3|5
act_0093,ser_1842,Mentor,False,1|2|3|4|5
act_0307,ser_1843,Amigo/a,True,3|4
act_0093,ser_1843,Líder,True,3|4
act_0716,ser_1843,Hijo/a,False,2
act_0136,ser_1843,Espía,False,4
act_0544,ser_1843,Soldado,False,1|3|4|5
act_0353,ser_1844,Amigo/a,True,2
act_0549,ser_1844,Protagonista A,True,1|2|3|4
act_0625,ser_1844,Soldado,False,1|2|3|4
act_0409,ser_1844,Antagonista Principal,False,1
act_0322,ser_1844,Espía,False,4
act_0414,ser_1845,Hijo/a,True,1|2
act_0034,ser_1845,Protagonista B,True,2
act_0631,ser_1845,Líder,False,1|2
act_0212,ser_1845,Líder,False,1|2
act_0106,ser_1846,Médico,True,1|2|3|5
act_0426,ser_1846,Antagonista Principal,True,1|2|4
act_0724,ser_1846,Líder,False,1|4|5
act_0002,ser_1846,Profesor,False,2
act_0153,ser_1846,Hijo/a,False,1|2|3|4|5
act_0428,ser_1846,Antagonista Principal,False,1|4|5
act_0762,ser_1846,Hijo/a,False,1|2|4|5
act_0078,ser_1847,Padre/Madre,True,1|2|3|4|5
act_0207,ser_1847,Rebelde,True,2|3|5
act_0765,ser_1847,Antagonista Principal,False,1|2|3
act_0378,ser_1847,Detective,False,3
act_0205,ser_1847,Médico,False,3
act_0771,ser_1848,Médico,True,1|2|3|4|5|7
act_0624,ser_1848,Espía,True,2|3|4|5|6|7
act_0010,ser_1848,Rebelde,False,1|2|3|5|6|7
act_0255,ser_1849,Rebelde,True,1|2|3|5|6|8|9
act_0633,ser_1849,Protagonista A,True,10
act_0025,ser_1849,Profesor,False,1|2|3|4|6|7|8|9|10
act_0413,ser_1849,Rebelde,False,2|3|4|5|6|7|8|9|10
act_0152,ser_1849,Soldado,False,1|2|3|4|5|6|7|8|9|10
act_0477,ser_1850,Médico,True,1|2|3|4|5|6|7|8
act_0422,ser_1850,Rebelde,True,1|2|4|6|7
act_0464,ser_1850,Amigo/a,False,4
act_0448,ser_1850,Espía,False,1|2|3|4|5|8
