id,titulo,sinopsis,anio,calificacion,numTemporadas,numEpisodios,estadoEmision,activa
ser_1860,Abbott  Materials,Investigación criminal que pone a prueba los límites de la justicia.,2016,5.3,6,62,True,True
ser_1861,Mr. f,"Drama intenso sobre familia, lealtad y traición.",1996,6.03,10,13,True,False
ser_1862,Daisy Lasso,Romance que desafía las convenciones sociales de la época.,2003,9.32,7,129,True,True
ser_1863,What We os,Una historia épica que cambia el destino de los protagonistas para siempre.,2003,4.43,5,145,True,True
ser_1864,Atlanta of Us,Una saga familiar que recorre generaciones y secretos.,2008,7.8,10,175,True,True
ser_1865,House of Dead,Investigación criminal que pone a prueba los límites de la justicia.,2023,8.82,7,112,True,False
ser_1866,Fallout ession,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1999,9.54,4,72,False,True
ser_1867,Crash  Ted,Una historia épica que cambia el destino de los protagonistas para siempre.,1999,5.22,4,25,False,True
ser_1868,True Detective  Town,Romance que desafía las convenciones sociales de la época.,1996,8.86,10,31,True,False
ser_1869,Better Call Thrones,Romance que desafía las convenciones sociales de la época.,2010,4.57,12,28,False,True
ser_1870,True Manor,Una historia épica que cambia el destino de los protagonistas para siempre.,2009,9.78,5,124,True,True
ser_1871,Slow Horses to Ashes,Misterio y suspenso se entrelazan en esta serie cautivadora.,1995,4.53,3,142,False,True
ser_1872,Ozark  Mirror,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2021,8.48,10,60,False,False
ser_1873,The Diplomat lout,Acción sin tregua en una aventura llena de giros inesperados.,2021,5.71,7,54,True,True
ser_1874,Killing Detective,"Drama intenso sobre familia, lealtad y traición.",2005,4.69,5,18,True,True
ser_1875,The Walking Bear,Comedia que retrata la vida cotidiana con humor inteligente.,2003,4.3,10,175,False,True
ser_1876,Barry to Ashes,Comedia que retrata la vida cotidiana con humor inteligente.,2006,5.96,6,50,False,True
ser_1877,The Mandalorian lout,Romance que desafía las convenciones sociales de la época.,2008,8.18,2,187,False,True
ser_1878,Money lout 1878,Una saga familiar que recorre generaciones y secretos.,1996,9.74,12,193,False,False
ser_1879,Within Jones,Comedia que retrata la vida cotidiana con humor inteligente.,2003,6.11,9,81,True,True
ser_1880,Abbott Thrones,"Drama intenso sobre familia, lealtad y traición.",2019,6.26,3,200,False,False
ser_1881,Dark k,Una historia épica que cambia el destino de los protagonistas para siempre.,1991,4.48,11,76,True,True
ser_1882,Reservation Bad,Una historia épica que cambia el destino de los protagonistas para siempre.,1990,9.62,7,110,True,True
ser_1883,The Mandalorian Dynasty,Una historia épica que cambia el destino de los protagonistas para siempre.,1999,6.74,3,55,True,True
ser_1884,Casa Detective,Una mirada profunda a la condición humana en tiempos difíciles.,1998,4.83,3,52,True,True
ser_1885,Wanda Chefs,Comedia que retrata la vida cotidiana con humor inteligente.,2002,9.8,10,158,False,True
ser_1886,The Last Lasso,Una historia épica que cambia el destino de los protagonistas para siempre.,1995,8.21,9,74,False,True
ser_1887,Loki Detective,Una saga familiar que recorre generaciones y secretos.,2023,4.76,1,117,False,True
ser_1888,Mare of to Ashes,Una saga familiar que recorre generaciones y secretos.,1992,8.4,9,67,True,True
ser_1889,Sherlock Bad,Comedia que retrata la vida cotidiana con humor inteligente.,2008,5.41,2,162,False,True
ser_1890,The Diplomat Bad,Misterio y suspenso se entrelazan en esta serie cautivadora.,2006,6.72,7,122,False,True
ser_1891,Crash Things,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2001,7.72,11,148,True,True
ser_1892,Alice  Materials,Romance que desafía las convenciones sociales de la época.,2004,7.24,2,176,True,True
ser_1893,The Bear of Cards,Misterio y suspenso se entrelazan en esta serie cautivadora.,2018,9.4,4,190,False,True
ser_1894,Bridgerton Manor,Una historia épica que cambia el destino de los protagonistas para siempre.,2009,7.16,5,53,True,False
ser_1895,Sherlock or,Investigación criminal que pone a prueba los límites de la justicia.,1999,7.52,9,115,True,False
ser_1896,Downton Bear,Romance que desafía las convenciones sociales de la época.,2016,5.4,8,199,False,True
ser_1897,The Walking Jones,"Drama intenso sobre familia, lealtad y traición.",2010,6.58,2,63,False,True
ser_1898,Sherlock Manor,"Drama intenso sobre familia, lealtad y traición.",1993,6.07,11,11,False,True
ser_1899,Severance of Cards,Misterio y suspenso se entrelazan en esta serie cautivadora.,2015,5.56,8,133,True,True
ser_1900,Squid ia,Una historia épica que cambia el destino de los protagonistas para siempre.,2022,8.45,5,26,False,True
ser_1901,Narcos Dynasty,Comedia que retrata la vida cotidiana con humor inteligente.,2011,6.66,10,13,False,True
ser_1902,The Sympathizer  Town,Una historia épica que cambia el destino de los protagonistas para siempre.,2014,4.94,3,100,False,True
ser_1903,Beyond Tower,Comedia que retrata la vida cotidiana con humor inteligente.,2008,5.05,4,27,False,True
ser_1904,The Bear Things,Una historia épica que cambia el destino de los protagonistas para siempre.,2007,9.29,3,160,False,False
ser_1905,Succession of Cards,Romance que desafía las convenciones sociales de la época.,1995,4.92,8,81,True,True
ser_1906,The Boys  Materials,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2009,6.36,9,51,True,True
ser_1907,Wednesday k,Acción sin tregua en una aventura llena de giros inesperados.,1990,5.28,3,96,True,True
ser_1908,Light Detective,Una historia épica que cambia el destino de los protagonistas para siempre.,2022,5.75,6,7,True,True
ser_1909,Squid lout,Romance que desafía las convenciones sociales de la época.,2004,7.5,2,160,True,True
ser_1910,Better Call  Materials,Una saga familiar que recorre generaciones y secretos.,2001,7.76,7,31,False,True
ser_1911,Succession Bear,Misterio y suspenso se entrelazan en esta serie cautivadora.,2014,8.06,2,137,False,True
ser_1912,Beyond ia,Romance que desafía las convenciones sociales de la época.,1990,7.36,10,42,True,True
ser_1913,Squid  Mirror,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2004,9.58,11,166,False,False
ser_1914,Fallout lock,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1990,7.57,6,56,True,True
ser_1915,Without lock,Acción sin tregua en una aventura llena de giros inesperados.,2021,9.62,12,115,False,True
ser_1916,Casa Robot,Acción sin tregua en una aventura llena de giros inesperados.,2020,4.39,1,153,True,True
ser_1917,Across Game,Investigación criminal que pone a prueba los límites de la justicia.,2020,4.32,11,24,True,True
ser_1918,Below Eve 1918,Comedia que retrata la vida cotidiana con humor inteligente.,2003,5.43,3,56,False,True
ser_1919,Bridgerton Lotus,Romance que desafía las convenciones sociales de la época.,2004,4.49,5,44,False,True
ser_1920,Stranger Things,Una mirada profunda a la condición humana en tiempos difíciles.,1991,6.63,6,68,True,True
ser_1921,Loki  Ted,Comedia que retrata la vida cotidiana con humor inteligente.,2017,7.48,11,134,False,False
ser_1922,Outside Mrs. Maisel,Romance que desafía las convenciones sociales de la época.,1998,8.38,9,188,False,True
ser_1923,Yellowjackets os,Comedia que retrata la vida cotidiana con humor inteligente.,2016,7.31,6,59,True,True
ser_1924,True Bad,Una historia épica que cambia el destino de los protagonistas para siempre.,2007,8.72,6,47,False,False
ser_1925,Fleabag Robot,Romance que desafía las convenciones sociales de la época.,2017,9.02,4,100,True,True
ser_1926,The White Game,Una mirada profunda a la condición humana en tiempos difíciles.,2012,9.58,4,131,False,False
ser_1927,Barry  Ted,Romance que desafía las convenciones sociales de la época.,2023,6.97,10,115,True,True
ser_1928,Mindhunter Lotus,Comedia que retrata la vida cotidiana con humor inteligente.,1998,4.03,7,154,True,False
ser_1929,Peaky Dead,Acción sin tregua en una aventura llena de giros inesperados.,1993,8.44,8,112,False,True
ser_1930,Beyond alorian,Una historia épica que cambia el destino de los protagonistas para siempre.,2010,7.56,10,61,False,True
ser_1931,Peaky ia,Comedia que retrata la vida cotidiana con humor inteligente.,2017,9.23,3,43,True,True
ser_1932,The Sympathizer hunter,Misterio y suspenso se entrelazan en esta serie cautivadora.,1990,9.28,8,191,False,True
ser_1933,Bridgerton Saul,Misterio y suspenso se entrelazan en esta serie cautivadora.,2023,8.05,1,123,True,True
ser_1934,Loki Vision,Romance que desafía las convenciones sociales de la época.,2002,7.74,3,183,True,True
ser_1935,Ozark the Dragon,Romance que desafía las convenciones sociales de la época.,2015,6.32,12,119,True,False
ser_1936,Yellowjackets Lotus,"Drama intenso sobre familia, lealtad y traición.",2004,8.92,9,115,True,True
ser_1937,The Mandalorian Dead,Una historia épica que cambia el destino de los protagonistas para siempre.,1991,9.17,12,179,False,True
ser_1938,The Boys f,Investigación criminal que pone a prueba los límites de la justicia.,2006,5.18,4,114,False,False
ser_1939,Foundation Dynasty,Romance que desafía las convenciones sociales de la época.,2015,8.2,11,27,True,False
ser_1940,Through  Ted,Acción sin tregua en una aventura llena de giros inesperados.,2008,9.08,10,40,True,True
ser_1941,Hacks Lasso,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1993,9.03,3,72,False,True
ser_1942,Lost Mrs. Maisel,Una historia épica que cambia el destino de los protagonistas para siempre.,2013,8.78,1,25,True,True
ser_1943,Peaky k,Investigación criminal que pone a prueba los límites de la justicia.,2012,8.15,12,170,True,True
ser_1944,The Diplomat  Town,Misterio y suspenso se entrelazan en esta serie cautivadora.,1992,5.48,2,21,False,True
ser_1945,Slow Horses Bad 1945,Investigación criminal que pone a prueba los límites de la justicia.,2007,7.75,8,85,False,True
ser_1946,Vikings Profesor,Una mirada profunda a la condición humana en tiempos difíciles.,1993,4.24,11,9,True,False
ser_1947,Abbott Saul,Romance que desafía las convenciones sociales de la época.,2021,7.18,1,29,True,True
ser_1948,Little Bad,Una saga familiar que recorre generaciones y secretos.,2015,7.06,9,171,True,False
ser_1949,Downton Eve,Acción sin tregua en una aventura llena de giros inesperados.,2023,4.65,10,152,False,False
ser_1950,The Crown k,Comedia que retrata la vida cotidiana con humor inteligente.,1992,9.02,6,143,True,True
ser_1951,The Crown Manor,Acción sin tregua en una aventura llena de giros inesperados.,2012,5.9,12,44,False,True
ser_1952,Among Manor,"Drama intenso sobre familia, lealtad y traición.",2022,5.64,7,108,True,True
ser_1953,Little k,Investigación criminal que pone a prueba los límites de la justicia.,2011,4.25,11,90,False,False
ser_1954,Severance hunter,Romance que desafía las convenciones sociales de la época.,2001,8.37,7,157,True,True
ser_1955,Slow Horses lout,Acción sin tregua en una aventura llena de giros inesperados.,2009,4.62,4,7,False,True
ser_1956,The Boys of Us,Una mirada profunda a la condición humana en tiempos difíciles.,2019,7.22,12,48,False,False
ser_1957,Shrinking ession,Comedia que retrata la vida cotidiana con humor inteligente.,1998,4.74,12,129,False,True
ser_1958,Better Call of Us,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2018,4.85,1,42,False,True
ser_1959,Mare of Mrs. Maisel,Comedia que retrata la vida cotidiana con humor inteligente.,1993,8.29,8,183,False,False
ser_1960,Only Murders Saul,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2020,6.18,12,162,False,True
ser_1961,Big Lotus,Una historia épica que cambia el destino de los protagonistas para siempre.,2008,7.52,12,180,False,True
ser_1962,The Witcher Dead,Misterio y suspenso se entrelazan en esta serie cautivadora.,2000,9.48,11,103,False,True
ser_1963,Big of Cards,"Drama intenso sobre familia, lealtad y traición.",2002,4.74,2,154,True,True
ser_1964,Fallout of Cards,Romance que desafía las convenciones sociales de la época.,1990,4.12,12,78,False,True
ser_1965,Hacks Heist,Comedia que retrata la vida cotidiana con humor inteligente.,1997,6.86,11,156,True,True
ser_1966,The Crown Jones,Acción sin tregua en una aventura llena de giros inesperados.,1999,4.05,9,14,True,False
ser_1967,Found Mrs. Maisel,Romance que desafía las convenciones sociales de la época.,2006,9.28,10,122,True,True
ser_1968,Ozark ession,Investigación criminal que pone a prueba los límites de la justicia.,2022,8.14,6,131,True,True
ser_1969,Mr. ession,Romance que desafía las convenciones sociales de la época.,2015,7.31,5,104,True,False
ser_1970,Through f,Una mirada profunda a la condición humana en tiempos difíciles.,2008,8.71,1,59,True,False
ser_1971,Only Murders lout,Investigación criminal que pone a prueba los límites de la justicia.,1999,4.82,7,143,False,True
ser_1972,The Sympathizer  Mirror,Una historia épica que cambia el destino de los protagonistas para siempre.,2008,4.23,1,182,True,True
ser_1973,Westworld ia,Una historia épica que cambia el destino de los protagonistas para siempre.,2014,5.85,10,12,False,True
ser_1974,Wednesday Dead,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2021,6.32,11,57,True,True
ser_1975,Shogun Game,Una mirada profunda a la condición humana en tiempos difíciles.,2016,6.21,12,57,True,True
ser_1976,Better Call Heist,Una saga familiar que recorre generaciones y secretos.,1992,4.3,10,156,True,True
ser_1977,Crash lock,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2023,8.22,5,142,True,True
ser_1978,Pachinko alorian,Misterio y suspenso se entrelazan en esta serie cautivadora.,2011,4.37,9,159,True,True
ser_1979,Above alorian,Misterio y suspenso se entrelazan en esta serie cautivadora.,1993,8.1,11,119,False,False
ser_1980,Westworld Vision,Acción sin tregua en una aventura llena de giros inesperados.,2016,4.99,11,12,True,True
ser_1981,The Mandalorian Eve,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2023,6.02,10,83,False,True
ser_1982,Big of Us,Una mirada profunda a la condición humana en tiempos difíciles.,2012,4.43,2,15,False,True
ser_1983,Dark of Cards,Romance que desafía las convenciones sociales de la época.,2017,9.39,10,120,False,True
ser_1984,Fargo Lotus,Una historia épica que cambia el destino de los protagonistas para siempre.,2012,8.39,2,109,False,False
ser_1985,True Detective Bad,Romance que desafía las convenciones sociales de la época.,2022,6.78,3,174,True,False
ser_1986,Without or,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1991,8.23,7,169,True,False
ser_1987,Succession Eve,Acción sin tregua en una aventura llena de giros inesperados.,2017,6.57,12,137,True,True
